"link_produk","judul_produk","harga","potongan_harga","flex-none src","rating","terjual","jenis","inline src","kota"
"https://shopee.co.id/-NEW-OPPO-A6x-4-128GB-(4-4GB-Extended-RAM)-Snapdragon-685-Garansi-Resmi-Indonesia-HP-Terbaru-2026-i.131698265.40265127262?extraParams=%7B%22display_model_id%22%3A277382667285%2C%22model_selection_logic%22%3A3%7D&sp_atk=caca4dfd-6cbb-4bc3-ba79-9a2838dbb740&xptdk=caca4dfd-6cbb-4bc3-ba79-9a2838dbb740","[NEW] OPPO A6x 4/128GB (4+4GB Extended RAM) Snapdragon 685 Garansi Resmi Indonesia HP Terbaru 2026","1.931.080","-45%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/d7099d3fd1dfdaf705ab.svg","5.0","449 Terjual","2-4 Hari","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/5dd7b4560d0e2d3190e8.svg","Jakarta Utara"
"https://shopee.co.id/Infinix-Smart-20-4GB-128GB-Garansi-Resmi-1-Tahun-i.1053062682.54956440917?extraParams=%7B%22display_model_id%22%3A320580136672%2C%22model_selection_logic%22%3A3%7D&sp_atk=3411abd9-87fa-4440-924b-fc7e12c47013&xptdk=3411abd9-87fa-4440-924b-fc7e12c47013","Infinix Smart 20 [4GB+128GB] - Garansi Resmi 1 Tahun","1.499.000","","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/d7099d3fd1dfdaf705ab.svg","5.0","163 Terjual","2-4 Hari","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/5dd7b4560d0e2d3190e8.svg","Jakarta Utara"
"https://shopee.co.id/OPPO-Reno15-F-5G-12-256GB-(12GB-12GB-Extended-RAM)-Garansi-Resmi-HP-Terbaru-2026-Handphone-Bisa-COD-i.131698265.56854184290?extraParams=%7B%22display_model_id%22%3A169141102134%2C%22model_selection_logic%22%3A3%7D&sp_atk=9e8165d7-b464-4936-9631-0a8592fb0c9d&xptdk=9e8165d7-b464-4936-9631-0a8592fb0c9d","OPPO Reno15 F 5G 12/256GB (12GB+12GB Extended RAM) Garansi Resmi HP Terbaru 2026 Handphone Bisa COD","5.979.080","-15%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/d7099d3fd1dfdaf705ab.svg","5.0","8 Terjual","2-4 Hari","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/5dd7b4560d0e2d3190e8.svg","Jakarta Utara"
"https://shopee.co.id/Xiaomi-Redmi-Note-15-Pro-5G-8-256-12-512-GB-Dimensity-7400-Ultra-200MP-Garansi-Resmi-1-Tahun-i.107897411.46005646732?extraParams=%7B%22display_model_id%22%3A440508666894%2C%22model_selection_logic%22%3A3%7D&sp_atk=7fd42ee5-80c8-495c-ae66-5717d3ce36bc&xptdk=7fd42ee5-80c8-495c-ae66-5717d3ce36bc","Xiaomi Redmi Note 15 Pro 5G 8/256 12/512 GB Dimensity 7400-Ultra 200MP - Garansi Resmi 1 Tahun","4.795.000","","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/d7099d3fd1dfdaf705ab.svg","5.0","35 Terjual","5 jam","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/5dd7b4560d0e2d3190e8.svg","Surabaya"
"https://shopee.co.id/OPPO-A6x-A6-A6s-4GB-6GB-8GB-Extended-RAM-Official-Store-HP-Android-Terbaru-Murah-Handphone-COD-i.131698265.43104491894?extraParams=%7B%22display_model_id%22%3A435517113680%2C%22model_selection_logic%22%3A3%7D&sp_atk=b5b44146-92c9-4f4f-9005-b147a788c4cc&xptdk=b5b44146-92c9-4f4f-9005-b147a788c4cc","OPPO A6x A6 A6s - 4GB/6GB/8GB Extended RAM Official Store HP Android Terbaru Murah Handphone COD","1.931.080","-45%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/d7099d3fd1dfdaf705ab.svg","4.9","374 Terjual","2-4 Hari","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/5dd7b4560d0e2d3190e8.svg","Jakarta Utara"
"https://shopee.co.id/-NEW-LAUNCH-vivo-V70-5G-(12-256)-10x-Telephoto-Zoom-AI-Stage-Mode-4K-60-fps-Video-Recording-AI-Travel-Portrait-OriginOS-6.0-i.30843261.48956052568?extraParams=%7B%22display_model_id%22%3A440549618028%2C%22model_selection_logic%22%3A3%7D&sp_atk=1702f666-ab5c-4bd4-b4a9-6fc71452ae26&xptdk=1702f666-ab5c-4bd4-b4a9-6fc71452ae26","[NEW LAUNCH] vivo V70 5G (12/256) 10x Telephoto Zoom, AI Stage Mode, 4K 60 fps Video Recording, AI Travel Portrait, OriginOS 6.0","8.999.000","","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/d7099d3fd1dfdaf705ab.svg","5.0","145 Terjual","2-3 Hari","",""
"https://shopee.co.id/XIAOMI-REDMI-A7-PRO-4GB-128GB-BLACK-i.1273997571.27723158358?extraParams=%7B%22display_model_id%22%3A149148990428%2C%22model_selection_logic%22%3A3%7D&sp_atk=9817607e-4941-49f5-9829-09e67c6247c5&xptdk=9817607e-4941-49f5-9829-09e67c6247c5","XIAOMI REDMI A7 PRO 4GB 128GB | BLACK","1.859.000","-62%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/d7099d3fd1dfdaf705ab.svg","5.0","1RB+ Terjual","Hari ini","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/5dd7b4560d0e2d3190e8.svg","Surabaya"
"https://shopee.co.id/iPhone-13-ex-iBox-Beacukai-IMEI-Permanen-Garansi-12-Bln-100-Original-Second-IP-Fullset-i.1437255344.26827366384?extraParams=%7B%22display_model_id%22%3A242720744557%2C%22model_selection_logic%22%3A3%7D&sp_atk=2abd4923-e39e-4ae6-aa37-41fba3463640&xptdk=2abd4923-e39e-4ae6-aa37-41fba3463640","iPhone 13 ex iBox Beacukai IMEI Permanen Garansi 12 Bln 100% Original Second IP Fullset","9.908.800","-1%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/d7099d3fd1dfdaf705ab.svg","4.9","2RB+ Terjual","2-3 Hari","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/5dd7b4560d0e2d3190e8.svg","Jakarta Selatan"
"https://shopee.co.id/-BARU-OPPO-Reno15-5G-8-256GB-12-256GB-3.5x-Telephoto-Vibe-Portrait-6500mAh-Battery-80W-SUPERVOOC-IP69-Water-Dust-Resistance--i.13140292.51453897567?extraParams=%7B%22display_model_id%22%3A400405558756%2C%22model_selection_logic%22%3A3%7D&sp_atk=c4918340-a9ea-47e5-b45c-f281467aa8fa&xptdk=c4918340-a9ea-47e5-b45c-f281467aa8fa","[BARU] OPPO Reno15 5G 8+256GB & 12+256GB [3.5x Telephoto Vibe Portrait, 6500mAh Battery 80W SUPERVOOC, IP69 Water & Dust Resistance]","8.299.000","","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/d7099d3fd1dfdaf705ab.svg","5.0","824 Terjual","2-4 Hari","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/5dd7b4560d0e2d3190e8.svg","Tangerang"
"https://shopee.co.id/Phone-15-128GB-256GB-521GB-Garansi-Resmi-Indonesia--i.136745204.29884881098?extraParams=%7B%22display_model_id%22%3A109491280085%2C%22model_selection_logic%22%3A3%7D&sp_atk=c9ffe154-b737-42be-a73e-934695882374&xptdk=c9ffe154-b737-42be-a73e-934695882374","Phone 15 128GB 256GB 521GB [ Garansi Resmi Indonesia]","13.620.000","","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/d7099d3fd1dfdaf705ab.svg","5.0","303 Terjual","3 jam","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/5dd7b4560d0e2d3190e8.svg","Surabaya"
"https://shopee.co.id/Samsung-Galaxy-A17-4G-5G-8-128GB-8-256GB-RAM-8GB-ROM-128GB-256GB-Garansi-Resmi-SEIN-1-Tahun-i.160369383.4885137716?extraParams=%7B%22display_model_id%22%3A271703868027%2C%22model_selection_logic%22%3A3%7D&sp_atk=b9a61fd6-ac65-4a2b-8cd9-7575671d805c&xptdk=b9a61fd6-ac65-4a2b-8cd9-7575671d805c","Samsung Galaxy A17 4G 5G 8/128GB 8/256GB RAM 8GB ROM 128GB 256GB  - Garansi Resmi SEIN 1 Tahun","3.229.000","","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/d7099d3fd1dfdaf705ab.svg","4.9","2RB+ Terjual","2-3 Hari","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/5dd7b4560d0e2d3190e8.svg","Semarang"
"https://shopee.co.id/SMARTPHONE-MERK-TERBARU-M-HORSE-17-PROMAX-RAM-12-128GB-FULLSET-NFC-GARANSI-12-BULAN-i.1686768152.55104040334?extraParams=%7B%22display_model_id%22%3A267305337210%2C%22model_selection_logic%22%3A3%7D&sp_atk=9e0191af-999c-49ed-b733-369a1e3a2f04&xptdk=9e0191af-999c-49ed-b733-369a1e3a2f04","SMARTPHONE MERK TERBARU M-HORSE 17 PROMAX RAM 12/128GB FULLSET+NFC GARANSI 12 BULAN","1.600.000","-48%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/d7099d3fd1dfdaf705ab.svg","4.8","36 Terjual","12-17 Hari","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/5dd7b4560d0e2d3190e8.svg","Jakarta Pusat"
"https://shopee.co.id/-NEW-LAUNCH-realme-Note-80-4-64GB-4-128GB-6300mAh-15W-Garansi-Resmi-Hp-realme-Terbaru-2026-Ori-i.289735549.46606440730?extraParams=%7B%22display_model_id%22%3A345578599649%2C%22model_selection_logic%22%3A3%7D&sp_atk=aece61bc-9bc7-491a-aa64-d28fc3be90f0&xptdk=aece61bc-9bc7-491a-aa64-d28fc3be90f0","[NEW LAUNCH] realme Note 80 4+64GB/4+128GB 6300mAh+15W Garansi Resmi Hp realme Terbaru 2026 Ori","1.699.000","-38%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/d7099d3fd1dfdaf705ab.svg","5.0","11 Terjual","2-4 Hari","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/5dd7b4560d0e2d3190e8.svg","Jakarta Utara"
"https://shopee.co.id/-Free-Upgrade-From-128GB-Samsung-Galaxy-S25-FE-8-256GB-Icyblue-i.52635036.25697005102?extraParams=%7B%22display_model_id%22%3A296587309518%2C%22model_selection_logic%22%3A3%7D&sp_atk=87e11991-a898-44c7-8e58-44aca6ecb841&xptdk=87e11991-a898-44c7-8e58-44aca6ecb841","[Free Upgrade From 128GB] Samsung Galaxy S25 FE 8/256GB - Icyblue","9.999.000","-9%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/d7099d3fd1dfdaf705ab.svg","4.9","449 Terjual","2-4 Hari","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/5dd7b4560d0e2d3190e8.svg","Jakarta Utara"
"https://shopee.co.id/Vivo-Y20s-8-256GB-Bergaransi-Layar-6.51-Inci-Warna-Beragam-i.127176168.24181703149?extraParams=%7B%22display_model_id%22%3A207688328901%2C%22model_selection_logic%22%3A3%7D&sp_atk=af5bf5ad-f95c-4cd4-86dc-79e480666c0a&xptdk=af5bf5ad-f95c-4cd4-86dc-79e480666c0a","Vivo Y20s 8+256GB Bergaransi, Layar 6.51 Inci, Warna Beragam","1.199.000","","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/d7099d3fd1dfdaf705ab.svg","4.6","2RB+ Terjual","2-3 Hari","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/5dd7b4560d0e2d3190e8.svg","Jakarta Barat"
"https://shopee.co.id/Samsung-Galaxy-A36-5G-8-256GB-Awesome-Lavender-i.52635036.29477744703?extraParams=%7B%22display_model_id%22%3A188255966939%2C%22model_selection_logic%22%3A3%7D&sp_atk=29f89424-4eff-4ea7-a809-9351dd32f604&xptdk=29f89424-4eff-4ea7-a809-9351dd32f604","Samsung Galaxy A36 5G 8/256GB - Awesome Lavender","5.699.000","-3%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/d7099d3fd1dfdaf705ab.svg","4.9","5RB+ Terjual","2-4 Hari","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/5dd7b4560d0e2d3190e8.svg","Jakarta Utara"
"https://shopee.co.id/Xiaomi-Redmi-Note-14-(8-128-GB)-(8-256-GB)-Xiaomi-Redmi-Note-15-(8-128-GB)-(8-256-GB)-i.308460192.19589540915?extraParams=%7B%22display_model_id%22%3A272384724919%2C%22model_selection_logic%22%3A3%7D&sp_atk=76da0b80-0622-4e45-9d4f-1b8fd6874d13&xptdk=76da0b80-0622-4e45-9d4f-1b8fd6874d13","Xiaomi Redmi Note 14 (8/128 GB) (8/256 GB) | Xiaomi Redmi Note 15 (8/128 GB) (8/256 GB)","3.035.000","","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/d7099d3fd1dfdaf705ab.svg","4.9","3RB+ Terjual","4 jam","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/5dd7b4560d0e2d3190e8.svg","Surabaya"
"https://shopee.co.id/HP-OPPO-A6x-4-64GB-4-128GB-6500mAh-Large-Battery-Android-Terbaru-2026-Official-Store-Garansi-Resmi-i.131698265.42365123520?extraParams=%7B%22display_model_id%22%3A330517113163%2C%22model_selection_logic%22%3A3%7D&sp_atk=286778fd-3ca5-4390-83a0-501b89e21d74&xptdk=286778fd-3ca5-4390-83a0-501b89e21d74","HP OPPO A6x 4/64GB 4/128GB 6500mAh Large Battery Android Terbaru 2026 Official Store Garansi Resmi","1.931.080","-45%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/d7099d3fd1dfdaf705ab.svg","5.0","229 Terjual","2-4 Hari","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/5dd7b4560d0e2d3190e8.svg","Jakarta Utara"
"https://shopee.co.id/vivo-iQOO-Z9x-Snapdragon-6-Gen-1-4nm-(ANTUTU-570-456-)-6000-mAH-1000-nits-120hz-eye-care-display-Dual-Stereo-Speaker-i.147904698.25333012751?extraParams=%7B%22display_model_id%22%3A232961869342%2C%22model_selection_logic%22%3A3%7D&sp_atk=2ada8a9c-3010-494f-95bb-9bc60f12d167&xptdk=2ada8a9c-3010-494f-95bb-9bc60f12d167","vivo iQOO Z9x - Snapdragon 6 Gen 1 4nm (ANTUTU 570,456+), 6000 mAH, 1000 nits 120hz eye-care display, Dual Stereo Speaker","2.799.000","","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/d7099d3fd1dfdaf705ab.svg","4.9","3RB+ Terjual","2-3 Hari","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/5dd7b4560d0e2d3190e8.svg","Kab. Tangerang"
"https://shopee.co.id/XIAOMI-REDMI-15C-8GB-256GB-6GB-128GB-8-256-6-128-XIAOMI-REDMI-A5-4GB-128GB-4-128GB-NEW-BARU-SEGEL-GARANSI-RESMI-XIAOMI-INDONESIA-i.1273198518.42105011817?extraParams=%7B%22display_model_id%22%3A410440824771%2C%22model_selection_logic%22%3A3%7D&sp_atk=c80d1af0-f594-4c78-bca2-26107c428ca3&xptdk=c80d1af0-f594-4c78-bca2-26107c428ca3","XIAOMI REDMI 15C 8GB 256GB 6GB 128GB 8/256 6/128 - XIAOMI REDMI A5 4GB 128GB 4/128GB NEW BARU SEGEL GARANSI RESMI XIAOMI INDONESIA","1.999.000","-56%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/d7099d3fd1dfdaf705ab.svg","4.9","648 Terjual","2-4 Hari","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/5dd7b4560d0e2d3190e8.svg","Jakarta Utara"
"https://shopee.co.id/Xiaomi-Redmi-15-8-128-8-256-7000mAH-Refresh-Rate-144hz-Snapdragon-685-Garansi-15-Bulan-i.1102849498.41001946566?extraParams=%7B%22display_model_id%22%3A280158233052%2C%22model_selection_logic%22%3A3%7D&sp_atk=b70203cd-ace5-435a-a08b-880b611e5dc0&xptdk=b70203cd-ace5-435a-a08b-880b611e5dc0","Xiaomi Redmi 15 8/128 8/256 7000mAH Refresh Rate 144hz Snapdragon 685 - Garansi 15 Bulan","2.433.000","","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/d7099d3fd1dfdaf705ab.svg","5.0","723 Terjual","5 jam","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/5dd7b4560d0e2d3190e8.svg","Surabaya"
"https://shopee.co.id/iPhone-11-ex-iBox-Beacukai-IMEI-Permanen-Garansi-12-Bln-100-Original-Second-iPhone-FULLSET-64GB-128GB-256GB-i.1437255344.28377371619?extraParams=%7B%22display_model_id%22%3A233847569842%2C%22model_selection_logic%22%3A3%7D&sp_atk=35e9704f-b481-4f66-b978-502d204ee863&xptdk=35e9704f-b481-4f66-b978-502d204ee863","iPhone 11 ex iBox Beacukai IMEI Permanen Garansi 12 Bln 100% Original Second iPhone FULLSET 64GB 128GB 256GB","7.200.000","","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/d7099d3fd1dfdaf705ab.svg","4.9","2RB+ Terjual","2-3 Hari","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/5dd7b4560d0e2d3190e8.svg","Jakarta Selatan"
"https://shopee.co.id/Phone-16-128GB-256GB-512GB-Garansi-Resmi-Apple-Indonesia--i.136745204.29983004050?extraParams=%7B%22display_model_id%22%3A168854616617%2C%22model_selection_logic%22%3A3%7D&sp_atk=f9b46f1a-2f8e-4ea9-913d-7a91eb7e6242&xptdk=f9b46f1a-2f8e-4ea9-913d-7a91eb7e6242","Phone 16 128GB 256GB 512GB [ Garansi Resmi Apple Indonesia ]","15.993.000","","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/d7099d3fd1dfdaf705ab.svg","5.0","118 Terjual","3 jam","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/5dd7b4560d0e2d3190e8.svg","Surabaya"
"https://shopee.co.id/Samsung-Galaxy-A26-5G-8-256GB-NFC-Garansi-Resmi-i.287662257.26482201229?extraParams=%7B%22display_model_id%22%3A109458052391%2C%22model_selection_logic%22%3A3%7D&sp_atk=c6d879ba-d9e1-4162-ad71-73ddb41d36b3&xptdk=c6d879ba-d9e1-4162-ad71-73ddb41d36b3","Samsung Galaxy A26 5G 8/256GB NFC Garansi Resmi","4.299.000","","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/d7099d3fd1dfdaf705ab.svg","4.9","116 Terjual","Besok","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/5dd7b4560d0e2d3190e8.svg","Semarang"
"https://shopee.co.id/Hp-OPPO-A31-RAM-8-256GB-4G-LTE-Garansi-1-Tahun-Grosir-i.70847050.27325719834?extraParams=%7B%22display_model_id%22%3A247611901617%2C%22model_selection_logic%22%3A3%7D&sp_atk=d3da9369-6b7e-4eca-87ee-e692b5fb4ce0&xptdk=d3da9369-6b7e-4eca-87ee-e692b5fb4ce0","Hp OPPO A31 RAM 8+256GB 4G LTE Garansi 1 Tahun Grosir","1.099.000","","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/d7099d3fd1dfdaf705ab.svg","4.7","2RB+ Terjual","2-3 Hari","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/5dd7b4560d0e2d3190e8.svg","Jakarta Barat"
"https://shopee.co.id/samsung-galaxy-a06-4G-galaxy-A06-5G-ram-6-128-galaxy-a05-4-128-galaxy-A06-a06-4G-galaxy-A05-a05-garansi-resmi-i.103801415.12381195520?extraParams=%7B%22display_model_id%22%3A29515939066%2C%22model_selection_logic%22%3A3%7D&sp_atk=e2451aff-0132-47fd-ac92-0bdc61487cce&xptdk=e2451aff-0132-47fd-ac92-0bdc61487cce","samsung galaxy a06 4G galaxy A06 5G ram 6/128 galaxy a05 4/128 galaxy A06 a06 4G galaxy A05 a05 garansi resmi","1.758.000","","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/d7099d3fd1dfdaf705ab.svg","4.9","2RB+ Terjual","2-4 Hari","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/5dd7b4560d0e2d3190e8.svg","Tangerang"
"https://shopee.co.id/INFINIX-SMART-20-4GB-64GB-128GB-GARANSI-RESMI-BNIB-i.1451245717.54156533180?extraParams=%7B%22display_model_id%22%3A310588035319%2C%22model_selection_logic%22%3A3%7D&sp_atk=760c1386-afc8-45d7-8159-aa7b55439bfd&xptdk=760c1386-afc8-45d7-8159-aa7b55439bfd","INFINIX SMART 20 4GB - 64GB/128GB - GARANSI RESMI BNIB","1.549.000","-23%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/d7099d3fd1dfdaf705ab.svg","5.0","1 Terjual","Hari ini","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/5dd7b4560d0e2d3190e8.svg","Surabaya"
"https://shopee.co.id/TAOB-hp-mini-android-Soyes-Mini-Phone-ram-2-16G-jaringan-3G-i.1355564967.28361824150?extraParams=%7B%22display_model_id%22%3A138052644156%2C%22model_selection_logic%22%3A3%7D&sp_atk=00027ab9-27c4-4bbd-8a0e-f9fa7d81b2af&xptdk=00027ab9-27c4-4bbd-8a0e-f9fa7d81b2af","TAOB hp mini android Soyes Mini Phone ram 2/16G jaringan 3G","489.980","-71%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/d7099d3fd1dfdaf705ab.svg","4.5","709 Terjual","2-4 Hari","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/5dd7b4560d0e2d3190e8.svg","Jakarta Utara"
"https://shopee.co.id/Ip-11-64gb-128gb-256gb-Secondhand-Like-New-Original-Bergaransi-i.402809779.8065476615?extraParams=%7B%22display_model_id%22%3A290001386996%2C%22model_selection_logic%22%3A3%7D&sp_atk=a3b964dc-19f5-4e10-9df1-6664cc3eeeab&xptdk=a3b964dc-19f5-4e10-9df1-6664cc3eeeab","Ip 11 64gb/128gb/256gb Secondhand Like New Original Bergaransi","3.075.000","-17%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/d7099d3fd1dfdaf705ab.svg","4.7","1RB+ Terjual","2-3 Hari","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/5dd7b4560d0e2d3190e8.svg","Semarang"
"https://shopee.co.id/Samsung-Galaxy-A56-5G-12-256GB-Awesome-Olive-i.52635036.29877751063?extraParams=%7B%22display_model_id%22%3A185827647195%2C%22model_selection_logic%22%3A3%7D&sp_atk=f736793c-8211-4438-a1bc-38860c347211&xptdk=f736793c-8211-4438-a1bc-38860c347211","Samsung Galaxy A56 5G 12/256GB - Awesome Olive","7.199.000","-3%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/d7099d3fd1dfdaf705ab.svg","4.9","3RB+ Terjual","4 jam","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/5dd7b4560d0e2d3190e8.svg","Surabaya"
"https://shopee.co.id/-NEW-LAUNCH-realme-Note-80-4-64GB-4-128GB-6300mAh-15W-Garansi-Resmi-Hp-realme-Terbaru-2026-Ori-Free-Gift-Headphone-Nirkabel-Kipas-Angin-i.1505437832.55856715079?extraParams=%7B%22display_model_id%22%3A420602839332%2C%22model_selection_logic%22%3A3%7D&sp_atk=08a3b4b7-2ad6-4660-8486-931c4160eab5&xptdk=08a3b4b7-2ad6-4660-8486-931c4160eab5","[NEW LAUNCH] realme Note 80 4+64GB/4+128GB 6300mAh+15W Garansi Resmi Hp realme Terbaru 2026 Ori|Free Gift: Headphone Nirkabel + Kipas Angin","1.879.000","-1%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/d7099d3fd1dfdaf705ab.svg","5.0","3 Terjual","Besok","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/5dd7b4560d0e2d3190e8.svg","Denpasar"
"https://shopee.co.id/XIAOMI-POCO-X6-PRO-5G-(-12-512GB-)-GARANSI-RESMI-TAM-XIAOMI-100-ORIGINAL-GARANSI-RESMI-XIAOMI-i.51610744.24628809616?extraParams=%7B%22display_model_id%22%3A241440575085%2C%22model_selection_logic%22%3A3%7D&sp_atk=dcabb350-1966-420a-acc2-65cf9e7f02b6&xptdk=dcabb350-1966-420a-acc2-65cf9e7f02b6","XIAOMI POCO X6 PRO 5G ( 12/512GB ) GARANSI RESMI TAM XIAOMI 100% ORIGINAL GARANSI RESMI XIAOMI","4.450.000","-18%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/d7099d3fd1dfdaf705ab.svg","4.9","324 Terjual","Besok","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.5/pc/5dd7b4560d0e2d3190e8.svg","Surabaya"
